"","day","month","year","cases"
"1152","05","05","2020",2
"1153","04","05","2020",1
"1154","03","05","2020",1
"1155","02","05","2020",1
"1156","01","05","2020",2
"1157","30","04","2020",0
"1158","29","04","2020",0
"1159","28","04","2020",3
"1160","27","04","2020",7
"1161","26","04","2020",2
"1162","25","04","2020",7
"1163","24","04","2020",1
"1164","23","04","2020",6
"1165","22","04","2020",0
"1166","21","04","2020",4
"1167","20","04","2020",9
"1168","19","04","2020",8
"1169","18","04","2020",14
"1170","17","04","2020",9
"1171","16","04","2020",14
"1172","15","04","2020",13
"1173","14","04","2020",8
"1174","13","04","2020",16
"1175","12","04","2020",21
"1176","11","04","2020",18
"1177","10","04","2020",19
"1178","09","04","2020",19
"1179","08","04","2020",19
"1180","07","04","2020",25
"1181","06","04","2020",35
"1182","05","04","2020",27
"1183","04","04","2020",11
"1184","03","04","2020",38
"1185","02","04","2020",14
"1186","01","04","2020",6
"1187","31","03","2020",36
"1188","30","03","2020",26
"1189","29","03","2020",41
"1190","28","03","2020",43
"1191","27","03","2020",36
"1192","26","03","2020",24
"1193","25","03","2020",31
"1194","24","03","2020",20
"1195","23","03","2020",25
"1196","22","03","2020",13
"1197","21","03","2020",0
"1198","20","03","2020",22
"1199","19","03","2020",39
"1200","18","03","2020",0
"1201","17","03","2020",9
"1202","16","03","2020",3
"1203","14","03","2020",1
"1204","03","03","2020",1
"1205","05","12","2020",132
"1206","04","12","2020",42
"1207","03","12","2020",68
"1208","02","12","2020",112
"1209","01","12","2020",36
"1210","30","11","2020",16
"1211","29","11","2020",167
"1212","28","11","2020",99
"1213","27","11","2020",79
"1214","26","11","2020",108
"1215","25","11","2020",141
"1216","24","11","2020",0
"1217","23","11","2020",80
"1218","22","11","2020",279
"1219","21","11","2020",212
"1220","20","11","2020",104
"1221","19","11","2020",203
"1222","18","11","2020",164
"1223","17","11","2020",77
"1224","16","11","2020",146
"1225","15","11","2020",171
"1226","14","11","2020",104
"1227","13","11","2020",137
"1228","12","11","2020",136
"1229","11","11","2020",247
"1230","10","11","2020",98
"1231","09","11","2020",112
"1232","08","11","2020",121
"1233","07","11","2020",289
"1234","06","11","2020",236
"1235","05","11","2020",349
"1236","04","11","2020",193
"1237","03","11","2020",230
"1238","02","11","2020",247
"1239","01","11","2020",289
"1240","31","10","2020",195
"1241","30","10","2020",203
"1242","29","10","2020",227
"1243","28","10","2020",263
"1244","27","10","2020",355
"1245","26","10","2020",197
"1246","25","10","2020",247
"1247","24","10","2020",244
"1248","23","10","2020",289
"1249","22","10","2020",220
"1250","21","10","2020",207
"1251","20","10","2020",160
"1252","19","10","2020",240
"1253","18","10","2020",126
"1254","17","10","2020",250
"1255","16","10","2020",166
"1256","15","10","2020",192
"1257","14","10","2020",122
"1258","13","10","2020",120
"1259","12","10","2020",215
"1260","11","10","2020",73
"1261","10","10","2020",95
"1262","09","10","2020",138
"1263","08","10","2020",0
"1264","07","10","2020",355
"1265","06","10","2020",0
"1266","05","10","2020",159
"1267","04","10","2020",97
"1268","03","10","2020",142
"1269","02","10","2020",0
"1270","01","10","2020",67
"1271","30","09","2020",108
"1272","29","09","2020",125
"1273","28","09","2020",82
"1274","27","09","2020",115
"1275","26","09","2020",112
"1276","25","09","2020",127
"1277","24","09","2020",0
"1278","23","09","2020",119
"1279","22","09","2020",126
"1280","21","09","2020",90
"1281","20","09","2020",112
"1282","19","09","2020",40
"1283","18","09","2020",180
"1284","17","09","2020",130
"1285","16","09","2020",51
"1286","15","09","2020",53
"1287","14","09","2020",56
"1288","13","09","2020",62
"1289","12","09","2020",125
"1290","11","09","2020",59
"1291","10","09","2020",52
"1292","09","09","2020",16
"1293","08","09","2020",30
"1294","07","09","2020",59
"1295","06","09","2020",71
"1296","05","09","2020",28
"1297","04","09","2020",48
"1298","03","09","2020",75
"1299","02","09","2020",30
"1300","01","09","2020",0
"1301","31","08","2020",73
"1302","30","08","2020",80
"1303","29","08","2020",56
"1304","28","08","2020",83
"1305","27","08","2020",49
"1306","26","08","2020",61
"1307","25","08","2020",51
"1308","24","08","2020",103
"1309","23","08","2020",24
"1310","22","08","2020",29
"1311","21","08","2020",49
"1312","20","08","2020",0
"1313","19","08","2020",60
"1314","18","08","2020",27
"1315","17","08","2020",27
"1316","16","08","2020",37
"1317","15","08","2020",53
"1318","14","08","2020",27
"1319","13","08","2020",56
"1320","12","08","2020",7
"1321","11","08","2020",100
"1322","10","08","2020",89
"1323","09","08","2020",0
"1324","08","08","2020",88
"1325","07","08","2020",51
"1326","06","08","2020",180
"1327","05","08","2020",0
"1328","04","08","2020",16
"1329","03","08","2020",34
"1330","02","08","2020",5
"1331","01","08","2020",31
"1332","31","07","2020",78
"1333","30","07","2020",50
"1334","29","07","2020",18
"1335","28","07","2020",2
"1336","27","07","2020",50
"1337","26","07","2020",29
"1338","25","07","2020",39
"1339","24","07","2020",33
"1340","23","07","2020",30
"1341","22","07","2020",0
"1342","21","07","2020",44
"1343","20","07","2020",18
"1344","19","07","2020",49
"1345","18","07","2020",31
"1346","17","07","2020",31
"1347","16","07","2020",51
"1348","15","07","2020",19
"1349","14","07","2020",0
"1350","13","07","2020",23
"1351","12","07","2020",25
"1352","11","07","2020",62
"1353","10","07","2020",10
"1354","09","07","2020",33
"1355","08","07","2020",0
"1356","07","07","2020",7
"1357","06","07","2020",0
"1358","05","07","2020",18
"1359","04","07","2020",13
"1360","03","07","2020",24
"1361","02","07","2020",7
"1362","01","07","2020",8
"1363","30","06","2020",9
"1364","29","06","2020",23
"1365","28","06","2020",32
"1366","27","06","2020",15
"1367","26","06","2020",8
"1368","25","06","2020",3
"1369","24","06","2020",3
"1370","23","06","2020",7
"1371","22","06","2020",4
"1372","21","06","2020",6
"1373","20","06","2020",11
"1374","19","06","2020",0
"1375","18","06","2020",13
"1376","17","06","2020",0
"1377","16","06","2020",2
"1378","15","06","2020",2
"1379","14","06","2020",8
"1380","13","06","2020",12
"1381","12","06","2020",5
"1382","11","06","2020",17
"1383","10","06","2020",4
"1384","09","06","2020",1
"1385","08","06","2020",5
"1386","07","06","2020",0
"1387","06","06","2020",0
"1388","05","06","2020",0
"1389","04","06","2020",0
"1390","03","06","2020",0
"1391","02","06","2020",0
"1392","01","06","2020",2
"1393","31","05","2020",7
"1394","30","05","2020",4
"1395","29","05","2020",2
"1396","28","05","2020",0
"1397","27","05","2020",2
"1398","26","05","2020",0
"1399","25","05","2020",9
"1400","24","05","2020",0
"1401","23","05","2020",2
"1402","22","05","2020",6
"1403","21","05","2020",2
"1404","20","05","2020",2
"1405","19","05","2020",0
"1406","18","05","2020",0
"1407","17","05","2020",0
"1408","16","05","2020",0
"1409","15","05","2020",3
"1410","14","05","2020",0
"1411","13","05","2020",0
"1412","12","05","2020",0
"1413","11","05","2020",2
"1414","10","05","2020",0
"1415","09","05","2020",7
"1416","08","05","2020",0
"1417","07","05","2020",0
"1418","06","05","2020",1
"1419","05","05","2020",0
"1420","04","05","2020",0
"1421","03","05","2020",6
"1422","02","05","2020",2
"1423","01","05","2020",0
"1424","30","04","2020",0
"1425","29","04","2020",0
"1426","28","04","2020",1
"1427","27","04","2020",1
"1428","26","04","2020",0
"1429","25","04","2020",0
"1430","24","04","2020",1
"1431","23","04","2020",0
"1432","22","04","2020",0
"1433","21","04","2020",0
"1434","20","04","2020",0
"1435","19","04","2020",5
"1436","18","04","2020",0
"1437","17","04","2020",0
"1438","16","04","2020",0
"1439","15","04","2020",0
"1440","14","04","2020",0
"1441","13","04","2020",0
"1442","12","04","2020",0
"1443","11","04","2020",0
"1444","10","04","2020",0
"1445","09","04","2020",2
"1446","08","04","2020",1
"1447","07","04","2020",2
"1448","06","04","2020",4
"1449","05","04","2020",2
"1450","04","04","2020",0
"1451","03","04","2020",0
"1452","02","04","2020",1
"1453","01","04","2020",0
"1454","31","03","2020",0
"1455","30","03","2020",3
"1456","29","03","2020",0
"1457","28","03","2020",1
"1458","27","03","2020",1
"1459","26","03","2020",0
"1460","25","03","2020",0
"1461","24","03","2020",0
"1462","23","03","2020",0
"1463","22","03","2020",2
"1464","05","12","2020",1
"1465","04","12","2020",0
"1466","03","12","2020",0
"1467","02","12","2020",0
"1468","01","12","2020",2
"1469","30","11","2020",0
"1470","29","11","2020",0
"1471","28","11","2020",0
"1472","27","11","2020",0
"1473","26","11","2020",0
"1474","25","11","2020",0
"1475","24","11","2020",0
"1476","23","11","2020",1
"1477","22","11","2020",0
"1478","21","11","2020",0
"1479","20","11","2020",0
"1480","19","11","2020",0
"1481","18","11","2020",0
"1482","17","11","2020",0
"1483","16","11","2020",0
"1484","15","11","2020",0
"1485","14","11","2020",0
"1486","13","11","2020",0
"1487","12","11","2020",0
"1488","11","11","2020",0
"1489","10","11","2020",0
"1490","09","11","2020",0
"1491","08","11","2020",0
"1492","07","11","2020",0
"1493","06","11","2020",0
"1494","05","11","2020",0
"1495","04","11","2020",0
"1496","03","11","2020",0
"1497","02","11","2020",0
"1498","01","11","2020",0
"1499","31","10","2020",0
"1500","30","10","2020",0
"1501","29","10","2020",0
"1502","28","10","2020",0
"1503","27","10","2020",0
"1504","26","10","2020",0
"1505","25","10","2020",0
"1506","24","10","2020",0
"1507","23","10","2020",0
"1508","22","10","2020",0
"1509","21","10","2020",0
"1510","20","10","2020",0
"1511","19","10","2020",0
"1512","18","10","2020",0
"1513","17","10","2020",0
"1514","16","10","2020",0
"1515","15","10","2020",0
"1516","14","10","2020",0
"1517","13","10","2020",0
"1518","12","10","2020",0
"1519","11","10","2020",0
"1520","10","10","2020",0
"1521","09","10","2020",0
"1522","08","10","2020",0
"1523","07","10","2020",0
"1524","06","10","2020",0
"1525","05","10","2020",0
"1526","04","10","2020",0
"1527","03","10","2020",0
"1528","02","10","2020",0
"1529","01","10","2020",0
"1530","30","09","2020",0
"1531","29","09","2020",0
"1532","28","09","2020",0
"1533","27","09","2020",0
"1534","26","09","2020",0
"1535","25","09","2020",0
"1536","24","09","2020",0
"1537","23","09","2020",0
"1538","22","09","2020",0
"1539","21","09","2020",0
"1540","20","09","2020",0
"1541","19","09","2020",0
"1542","18","09","2020",0
"1543","17","09","2020",0
"1544","16","09","2020",0
"1545","15","09","2020",0
"1546","14","09","2020",0
"1547","13","09","2020",0
"1548","12","09","2020",0
"1549","11","09","2020",0
"1550","10","09","2020",0
"1551","09","09","2020",0
"1552","08","09","2020",0
"1553","07","09","2020",0
"1554","06","09","2020",0
"1555","05","09","2020",0
"1556","04","09","2020",0
"1557","03","09","2020",0
"1558","02","09","2020",0
"1559","01","09","2020",0
"1560","31","08","2020",0
"1561","30","08","2020",0
"1562","29","08","2020",0
"1563","28","08","2020",0
"1564","27","08","2020",0
"1565","26","08","2020",0
"1566","25","08","2020",0
"1567","24","08","2020",0
"1568","23","08","2020",0
"1569","22","08","2020",0
"1570","21","08","2020",0
"1571","20","08","2020",0
"1572","19","08","2020",0
"1573","18","08","2020",0
"1574","17","08","2020",0
"1575","16","08","2020",0
"1576","15","08","2020",0
"1577","14","08","2020",0
"1578","13","08","2020",0
"1579","12","08","2020",0
"1580","11","08","2020",0
"1581","10","08","2020",0
"1582","09","08","2020",0
"1583","08","08","2020",0
"1584","07","08","2020",0
"1585","06","08","2020",0
"1586","05","08","2020",0
"1587","04","08","2020",0
"1588","03","08","2020",0
"1589","02","08","2020",0
"1590","01","08","2020",0
"1591","31","07","2020",0
"1592","30","07","2020",0
"1593","29","07","2020",0
"1594","28","07","2020",0
"1595","27","07","2020",0
"1596","26","07","2020",0
"1597","25","07","2020",0
"1598","24","07","2020",0
"1599","23","07","2020",0
"1600","22","07","2020",0
"1601","21","07","2020",0
"1602","20","07","2020",0
"1603","19","07","2020",0
"1604","18","07","2020",0
"1605","17","07","2020",0
"1606","16","07","2020",0
"1607","15","07","2020",0
"1608","14","07","2020",0
"1609","13","07","2020",0
"1610","12","07","2020",0
"1611","11","07","2020",0
"1612","10","07","2020",0
"1613","09","07","2020",0
"1614","08","07","2020",0
"1615","07","07","2020",0
"1616","06","07","2020",0
"1617","05","07","2020",0
"1618","04","07","2020",0
"1619","03","07","2020",0
"1620","02","07","2020",0
"1621","01","07","2020",0
"1622","30","06","2020",0
"1623","29","06","2020",0
"1624","28","06","2020",0
"1625","27","06","2020",0
"1626","26","06","2020",0
"1627","25","06","2020",0
"1628","24","06","2020",0
"1629","23","06","2020",0
"1630","22","06","2020",0
"1631","21","06","2020",0
"1632","20","06","2020",0
"1633","19","06","2020",0
"1634","18","06","2020",0
"1635","17","06","2020",0
"1636","16","06","2020",0
"1637","15","06","2020",0
"1638","14","06","2020",0
"1639","13","06","2020",0
"1640","12","06","2020",0
"1641","11","06","2020",0
"1642","10","06","2020",0
"1643","09","06","2020",0
"1644","08","06","2020",0
"1645","07","06","2020",0
"1646","06","06","2020",0
"1647","05","06","2020",0
"1648","04","06","2020",0
"1649","03","06","2020",0
"1650","02","06","2020",0
"1651","01","06","2020",0
"1652","31","05","2020",0
"1653","30","05","2020",0
"1654","29","05","2020",0
"1655","28","05","2020",0
"1656","27","05","2020",0
"1657","26","05","2020",0
"1658","25","05","2020",0
"1659","24","05","2020",0
"1660","23","05","2020",0
"1661","22","05","2020",0
"1662","21","05","2020",0
"1663","20","05","2020",0
"1664","19","05","2020",0
"1665","18","05","2020",0
"1666","17","05","2020",0
"1667","16","05","2020",0
"1668","15","05","2020",0
"1669","14","05","2020",0
"1670","13","05","2020",0
"1671","12","05","2020",0
"1672","11","05","2020",0
"1673","10","05","2020",0
"1674","09","05","2020",0
"1675","08","05","2020",0
"1676","07","05","2020",0
"1677","06","05","2020",0
"1678","05","05","2020",0
"1679","04","05","2020",0
"1680","03","05","2020",0
"1681","02","05","2020",0
"1682","01","05","2020",0
"1683","30","04","2020",0
"1684","29","04","2020",0
"1685","28","04","2020",0
"1686","27","04","2020",0
"1687","26","04","2020",0
"1688","25","04","2020",0
"1689","24","04","2020",0
"1690","23","04","2020",0
"1691","22","04","2020",0
"1692","21","04","2020",0
"1693","20","04","2020",0
"1694","19","04","2020",0
"1695","18","04","2020",0
"1696","17","04","2020",0
"1697","16","04","2020",0
"1698","15","04","2020",0
"1699","14","04","2020",0
"1700","13","04","2020",0
"1701","12","04","2020",0
"1702","11","04","2020",0
"1703","10","04","2020",0
"1704","09","04","2020",0
"1705","08","04","2020",0
"1706","07","04","2020",0
"1707","06","04","2020",0
"1708","05","04","2020",0
"1709","04","04","2020",0
"1710","03","04","2020",1
"1711","02","04","2020",0
"1712","01","04","2020",0
"1713","31","03","2020",0
